"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
3.68651347861513e-12	0.487830844327052	0.871	0.808	1.22307457680014e-07	"VSMC"	"Cox5b"
4.70788925655239e-12	0.441484973329959	0.234	0.077	1.56193641864638e-07	"VSMC"	"Tspan2"
5.88686895498734e-12	0.496942331250237	0.855	0.866	1.95308651319615e-07	"VSMC"	"Cox7a2"
6.83028755780952e-12	0.443296325415635	0.21	0.064	2.26608450305446e-07	"VSMC"	"Pde4d"
8.91672437981252e-12	0.653550287245447	0.387	0.197	2.9583016474904e-07	"VSMC"	"Iah1"
9.09864331475307e-12	0.92011887527918	0.25	0.088	3.01865689253563e-07	"VSMC"	"Thbs1"
9.3347109332299e-12	0.561394369701876	0.306	0.12	3.09697704631769e-07	"VSMC"	"Itgb5"
1.03601490253164e-11	0.64592103350484	0.758	0.744	3.43718664212921e-07	"VSMC"	"Dynlrb1"
1.30691884261603e-11	0.562316518961516	0.742	0.705	4.3359646441472e-07	"VSMC"	"Ndufb9"
1.63331856633057e-11	0.444224904989764	0.218	0.071	5.41886100751493e-07	"VSMC"	"Stk38l"
2.08622207120055e-11	0.473000403840792	0.21	0.066	6.92145896562207e-07	"VSMC"	"Hoxc8"
2.43351485942493e-11	0.404035928136563	0.968	0.927	8.07367224911409e-07	"VSMC"	"Oaz1"
2.71469588763013e-11	0.69238194232561	0.597	0.425	9.00654654639048e-07	"VSMC"	"Actn1"
2.72745255023273e-11	0.460690392448704	0.234	0.078	9.04886932590714e-07	"VSMC"	"Col18a1"
3.04411241287797e-11	0.638419844866673	0.774	0.731	1.00994517522053e-06	"VSMC"	"Atp5md"
3.409667301074e-11	0.516997311988556	0.242	0.087	1.13122532047732e-06	"VSMC"	"Rbms3"
3.99358789372678e-11	0.468040280409241	0.774	0.748	1.32495265550173e-06	"VSMC"	"Prkar1a"
4.32856223586951e-11	0.61192549604198	0.355	0.168	1.43608709299443e-06	"VSMC"	"Lgalsl"
5.24588243078113e-11	0.439924800931292	0.944	0.772	1.74042641406026e-06	"VSMC"	"S100a11"
7.57820574199968e-11	0.666542712665462	0.331	0.149	2.51422131902323e-06	"VSMC"	"Gamt"
9.9479915794736e-11	0.677797346503062	0.597	0.485	3.30044516632196e-06	"VSMC"	"Rbpms"
1.2390761617414e-10	0.762079270783341	0.419	0.225	4.11088298180945e-06	"VSMC"	"Cdkn1c"
1.95623162875121e-10	0.637281159866042	0.331	0.154	6.49018967470788e-06	"VSMC"	"Septin8"
2.19142904722095e-10	0.585448179676726	0.71	0.648	7.27050414996493e-06	"VSMC"	"Cox7b"
2.88448270118805e-10	0.396227891867294	0.202	0.066	9.56984825773161e-06	"VSMC"	"Arhgef17"
4.48758981131297e-10	0.469997810863405	0.798	0.822	1.48884767169931e-05	"VSMC"	"Ywhaq"
6.83172651725397e-10	0.66394857835135	0.355	0.179	2.26656190662935e-05	"VSMC"	"Crtc3"
8.34821151909069e-10	0.445493424584345	0.21	0.072	2.76968613568872e-05	"VSMC"	"Trp53i11"
1.04095658411208e-09	0.637100177127444	0.355	0.189	3.45358165910865e-05	"VSMC"	"Slmap"
1.15348939848787e-09	0.392312768655752	0.202	0.068	3.82693177736321e-05	"VSMC"	"Pth1r"
1.20935689537815e-09	0.287649155873549	0.984	0.963	4.01228337179608e-05	"VSMC"	"mt-Nd2"
1.76368420725652e-09	0.60826804852441	0.597	0.461	5.85137509441496e-05	"VSMC"	"Anapc13"
1.85475342786842e-09	0.681734274285838	0.363	0.193	6.15351544763906e-05	"VSMC"	"Efhd2"
2.04875889783212e-09	0.466607760477043	0.202	0.071	6.79716739533762e-05	"VSMC"	"Hacd1"
2.07802204780642e-09	0.537219058021235	0.685	0.581	6.89425374800737e-05	"VSMC"	"Ndufb2"
2.25833177438939e-09	0.38392571378761	0.903	0.894	7.49246732789169e-05	"VSMC"	"Uqcrb"
2.79757823971959e-09	0.679836254764496	0.379	0.21	9.28152532591769e-05	"VSMC"	"Filip1"
2.80080670086103e-09	0.372763491690511	0.911	0.899	9.29223639144662e-05	"VSMC"	"Morf4l1"
3.32622985514952e-09	0.263962776249288	0.984	0.98	0.000110354327904296	"VSMC"	"Rpl21"
3.85330631549452e-09	0.614676067532466	0.452	0.284	0.000127841143629162	"VSMC"	"Camk2d"
3.92790977858547e-09	0.609781034557279	0.355	0.187	0.00013031626272413	"VSMC"	"Nrarp"
9.18446209159044e-09	0.360645819437845	0.815	0.776	0.000304712898812696	"VSMC"	"Slc25a3"
9.32233259177205e-09	0.495246711107428	0.282	0.131	0.000309287028397221	"VSMC"	"Phyh"
9.75706923793029e-09	0.452238511931012	0.726	0.653	0.000323710286106813	"VSMC"	"Ebf1"
1.03533688977145e-08	0.507246664535298	0.331	0.165	0.000343493719919475	"VSMC"	"Ldhb"
1.11173510169554e-08	0.615456385605252	0.411	0.25	0.00036884035468953	"VSMC"	"Jag1"
1.45996704500848e-08	0.574823999435168	0.306	0.147	0.000484373266522462	"VSMC"	"Fgfr1"
1.55260547006409e-08	0.507529885294193	0.605	0.488	0.000515107916803162	"VSMC"	"Prdx5"
1.55703129635941e-08	0.688959647764932	0.589	0.482	0.00051657627319316	"VSMC"	"Lamb2"
1.79123640968906e-08	0.43803288490117	0.218	0.086	0.000594278503642538	"VSMC"	"Pygb"
2.1365991584799e-08	0.477627560687139	0.258	0.116	0.000708859502808875	"VSMC"	"Rab6b"
2.21022185285225e-08	0.462086134152096	0.306	0.15	0.000733285304120792	"VSMC"	"Dhrs3"
2.57086805162281e-08	0.450122037417958	0.218	0.087	0.0008529368934869	"VSMC"	"Asph"
2.60336040052617e-08	0.608216124301956	0.387	0.236	0.000863716880082567	"VSMC"	"Cbx6"
2.69528805449105e-08	0.665949029185031	0.645	0.584	0.000894215717838495	"VSMC"	"Ndufc1"
3.29016315018321e-08	0.580434675435832	0.5	0.365	0.00109157742833628	"VSMC"	"Camk1"
3.59740200947042e-08	0.279379179459335	0.935	0.949	0.001193510064682	"VSMC"	"Dynll1"
3.9447454529544e-08	0.618804213672903	0.46	0.297	0.00130874819892668	"VSMC"	"C1qc"
4.89654401537894e-08	0.342120224037256	0.21	0.081	0.00162452640798227	"VSMC"	"Ddit4l"
5.29287878214672e-08	0.608905901615874	0.532	0.406	0.00175601839355282	"VSMC"	"Crim1"
6.2928874374894e-08	0.46170719027135	0.274	0.13	0.00208779126513586	"VSMC"	"Inpp5a"
6.38373322392369e-08	0.301357344817069	0.863	0.822	0.00211793117170116	"VSMC"	"Aldoa"
6.76338546566649e-08	0.552663141865483	0.597	0.508	0.00224388839594417	"VSMC"	"Iscu"
8.73858177187388e-08	0.5262716821569	0.306	0.16	0.0028991992744546	"VSMC"	"Abr"
9.54797746280019e-08	0.603419473706971	0.581	0.511	0.00316773248283322	"VSMC"	"Vdac1"
1.17835066350291e-07	0.389926748187002	0.847	0.864	0.0039094139963036	"VSMC"	"Uqcrh"
1.29012611117187e-07	0.624478127450114	0.339	0.187	0.00428025139903491	"VSMC"	"Ccrl2"
1.30834027320224e-07	0.634469345629365	0.395	0.237	0.00434068052440306	"VSMC"	"Errfi1"
1.89235997375109e-07	0.363736922704915	0.871	0.883	0.00627828268491398	"VSMC"	"Cox6b1"
2.20735029067216e-07	0.582166429928131	0.645	0.6	0.00732332605936304	"VSMC"	"Tns1"
2.23722796850213e-07	0.465331250229687	0.266	0.13	0.0074224512310995	"VSMC"	"Pck2"
3.17684738685086e-07	0.686001562704872	0.403	0.277	0.0105398265753551	"VSMC"	"Lpp"
3.22849798975414e-07	0.483758211381512	0.532	0.352	0.0107111877806073	"VSMC"	"Lyz2"
4.23159598100044e-07	0.552718289820018	0.476	0.353	0.0140391659861652	"VSMC"	"Emd"
4.30209751517646e-07	0.497711871130671	0.629	0.533	0.0142730689261009	"VSMC"	"Lmna"
4.67702623637463e-07	0.412012072726422	0.25	0.119	0.0155169699444201	"VSMC"	"Cpq"
5.15028824837192e-07	0.333123886375467	0.847	0.796	0.0170871113216235	"VSMC"	"Rpl22l1"
5.43845941910234e-07	0.509002322715822	0.621	0.574	0.0180431768147558	"VSMC"	"Ndufab1"
6.24547463777839e-07	0.504444696310775	0.274	0.141	0.0207206112057574	"VSMC"	"Enah"
7.18071658451743e-07	0.383516285909841	0.718	0.737	0.0238234634124535	"VSMC"	"Atp5c1"
7.35383774315471e-07	0.38830352660127	0.21	0.09	0.0243978274804644	"VSMC"	"Tmem100"
9.03254217211853e-07	0.306017285185057	0.976	0.927	0.0299672651644376	"VSMC"	"Igfbp7"
1.09470057132399e-06	0.470648652860464	0.685	0.62	0.0363188808548161	"VSMC"	"Cycs"
1.23677501974913e-06	0.459834667423958	0.798	0.81	0.041032484830217	"VSMC"	"Ndufa2"
1.25142764119661e-06	0.711507921647591	0.298	0.169	0.0415186148519798	"VSMC"	"Atf5"
1.49139441367473e-06	0.43805343804172	0.226	0.106	0.0494799924624866	"VSMC"	"Pyurf"
1.62171242913107e-06	0.564850720263529	0.468	0.359	0.0538035532612816	"VSMC"	"Vcl"
1.66517700577093e-06	0.480432071827056	0.226	0.105	0.055245577520462	"VSMC"	"Pid1"
1.77590371532608e-06	0.302110567995356	0.863	0.888	0.0589191575633733	"VSMC"	"Atp5h"
1.82774127619382e-06	0.575139022886722	0.532	0.44	0.0606389723202824	"VSMC"	"Rex1bd"
1.91520754529501e-06	0.542506857530598	0.581	0.521	0.0635408407302526	"VSMC"	"Ndufb6"
2.17583640919139e-06	0.323970164850442	0.363	0.206	0.0721877245477427	"VSMC"	"Emp3"
2.69351530204073e-06	0.445076490485732	0.54	0.426	0.0893627571758053	"VSMC"	"Septin4"
3.93239871687437e-06	0.492198052865767	0.306	0.181	0.130465192229741	"VSMC"	"Itpr1"
4.48996233757103e-06	0.430294128214158	0.621	0.572	0.148963480473594	"VSMC"	"Calm3"
5.1999404182304e-06	0.573775051445041	0.621	0.589	0.17251842325563	"VSMC"	"Sorbs2"
5.25130354565755e-06	0.385261274367745	0.718	0.71	0.17422249773428	"VSMC"	"Itgb1"
6.03167733067775e-06	0.328948118165088	0.202	0.091	0.200112958799896	"VSMC"	"Ctdspl"
6.75559226203153e-06	0.497095793964987	0.242	0.128	0.22413028447742	"VSMC"	"Fam241a"
7.1441097966802e-06	0.427394241108042	0.694	0.69	0.237020130724459	"VSMC"	"Ptms"
7.73865119188099e-06	0.419258089447878	0.258	0.136	0.256745230593036	"VSMC"	"Mxra8"
7.78415030048595e-06	0.548956160298663	0.306	0.182	0.258254754519222	"VSMC"	"Epb41"
7.90257576590584e-06	0.424081128248809	0.677	0.736	0.262183756185458	"VSMC"	"Atp5a1"
8.44233337508524e-06	0.434774672900738	0.282	0.156	0.280091294385203	"VSMC"	"Zeb2"
8.63296578940669e-06	0.405677232812918	0.331	0.193	0.286415905995146	"VSMC"	"Lrrc32"
9.8959540592088e-06	0.520959156378721	0.355	0.232	0.32831806782237	"VSMC"	"Oat"
1.10312037354066e-05	0.60124463401683	0.371	0.261	0.365982246329584	"VSMC"	"Msrb1"
1.1199456137691e-05	0.502450353060988	0.573	0.533	0.371564356280173	"VSMC"	"Mpc1"
1.12714725782266e-05	0.629028966681767	0.331	0.209	0.373953645727823	"VSMC"	"Pde4b"
1.33441394517557e-05	0.484361320108348	0.597	0.594	0.442718514590898	"VSMC"	"Ndufa12"
1.39387270582201e-05	0.493931877803897	0.468	0.367	0.46244514761057	"VSMC"	"Tspan3"
1.44163426830627e-05	0.252190240510183	0.96	0.93	0.478291001195972	"VSMC"	"Serf2"
1.4701935340537e-05	0.364956407598718	0.992	0.995	0.487766108792997	"VSMC"	"Actb"
1.70823417846439e-05	0.776372563211137	0.613	0.607	0.566740853389131	"VSMC"	"Ppp1r15a"
1.73974016044554e-05	0.527069314835595	0.323	0.208	0.577193593031016	"VSMC"	"Anxa6"
1.74936753226161e-05	0.385562034184516	0.605	0.5	0.580387666178435	"VSMC"	"Nkd1"
1.79376834848708e-05	0.543282196667901	0.379	0.259	0.595118524977559	"VSMC"	"Bcr"
1.79571506678858e-05	0.326876725714566	0.25	0.13	0.595764387708448	"VSMC"	"Lrp1"
1.81584497961004e-05	0.371470006755689	0.234	0.122	0.602442888885222	"VSMC"	"Rab3a"
1.84569757301936e-05	0.513138339898742	0.5	0.436	0.612347083800633	"VSMC"	"Ilk"
1.88871447389035e-05	0.351361789333233	0.75	0.716	0.626618801002602	"VSMC"	"Ost4"
2.0725988415947e-05	0.419937813207178	0.677	0.679	0.687626117675873	"VSMC"	"Hmgn1"
2.94699281230133e-05	0.394538233610158	0.734	0.702	0.977723805337212	"VSMC"	"mt-Nd5"
2.95708836897536e-05	0.384498950423191	0.677	0.633	0.981073208174955	"VSMC"	"Cops9"
3.07413958901592e-05	0.42172416287669	0.306	0.19	1	"VSMC"	"Arhgap1"
3.2914112391961e-05	0.672164414210483	0.532	0.456	1	"VSMC"	"Nr4a1"
4.31986579830089e-05	0.351336634603141	0.629	0.581	1	"VSMC"	"Romo1"
4.40702419163809e-05	0.474430818841953	0.282	0.168	1	"VSMC"	"Bcar3"
4.5750137342705e-05	0.437008212327403	0.427	0.328	1	"VSMC"	"Smtn"
5.73843246659819e-05	0.461259864382556	0.323	0.215	1	"VSMC"	"Siva1"
7.33072760058266e-05	0.526635121820753	0.516	0.478	1	"VSMC"	"Lims1"
7.99423088521936e-05	0.25547564200202	0.863	0.808	1	"VSMC"	"Pcp4l1"
8.81883470365931e-05	0.336957772173312	0.726	0.718	1	"VSMC"	"Tinagl1"
9.90349265735049e-05	0.492611276414931	0.306	0.205	1	"VSMC"	"Tmem250-ps"
0.000104594869828084	0.527681536639881	0.371	0.285	1	"VSMC"	"Syne2"
0.000114807911112297	0.401065781552812	0.629	0.616	1	"VSMC"	"Selenom"
0.000121939815007136	0.328136779194621	0.742	0.761	1	"VSMC"	"Micos10"
0.000127095264592737	0.314166822821737	0.718	0.72	1	"VSMC"	"Ndufb7"
0.000140757770848351	0.421728099128612	0.556	0.533	1	"VSMC"	"Anapc11"
0.000146396635832133	0.369377032721306	0.266	0.161	1	"VSMC"	"Btbd3"
0.000152292228584516	0.476244537902714	0.46	0.395	1	"VSMC"	"Idh3b"
0.000159892438149892	0.519601639924845	0.371	0.287	1	"VSMC"	"Prkar2a"
0.000168813585016878	0.388593922804113	0.637	0.642	1	"VSMC"	"Ndufa11"
0.00019660281524693	0.501427634383524	0.524	0.48	1	"VSMC"	"Rock1"
0.000213457686248497	0.489819278039954	0.29	0.192	1	"VSMC"	"Lgals3"
0.000225245824085782	0.290035330260501	0.774	0.806	1	"VSMC"	"Atp5g2"
0.000226489186670229	0.465328894424623	0.315	0.218	1	"VSMC"	"Trp53inp2"
0.000262159068669232	0.283726463133363	0.782	0.818	1	"VSMC"	"Uqcrq"
0.000290711649859794	0.398503647516625	0.403	0.314	1	"VSMC"	"Wls"
0.000336487616854621	0.469670995393221	0.444	0.365	1	"VSMC"	"Fam162a"
0.000339592528846813	0.422987916002576	0.298	0.205	1	"VSMC"	"Eml2"
0.000345347647762068	0.442516085453755	0.306	0.213	1	"VSMC"	"Endod1"
0.000345692514577983	0.436783751993596	0.242	0.15	1	"VSMC"	"Sort1"
0.000354394374666391	0.443460077076474	0.435	0.369	1	"VSMC"	"Rnf187"
0.000406268681195237	0.513940040206768	0.315	0.221	1	"VSMC"	"Dnajb4"
0.00042505020473728	0.442250308306439	0.621	0.606	1	"VSMC"	"Fry"
0.000433624126299	0.45162174800782	0.274	0.181	1	"VSMC"	"Plekhg2"
0.000484795212764007	0.418404909773848	0.395	0.315	1	"VSMC"	"Acadm"
0.000532115855578434	0.389019268795786	0.419	0.296	1	"VSMC"	"Rpl23a-ps3"
0.000533247904315033	0.332690144676598	0.75	0.796	1	"VSMC"	"Slc25a5"
0.000581278007179952	0.335097893831937	0.339	0.228	1	"VSMC"	"Tuba1c"
0.000667204337545516	0.392411004908759	0.565	0.545	1	"VSMC"	"Ndufv2"
0.000667906635208667	0.403872200499581	0.613	0.662	1	"VSMC"	"Ndufa1"
0.000688883160871783	0.433787333788283	0.298	0.212	1	"VSMC"	"Mrps6"
0.000743536750567791	0.396819790781091	0.29	0.199	1	"VSMC"	"Sh3glb2"
0.000770914796272996	0.463543361039518	0.315	0.239	1	"VSMC"	"Ppp1r12c"
0.000808598085055153	0.402719063171727	0.468	0.423	1	"VSMC"	"Gjc1"
0.000978247669097805	0.450303277081602	0.21	0.127	1	"VSMC"	"Cdk6"
0.000990619587979857	0.437969654143698	0.435	0.392	1	"VSMC"	"Cisd1"
0.00100682221404548	0.446708953324244	0.379	0.305	1	"VSMC"	"Dynll2"
0.0010602001457206	0.414017797337061	0.5	0.463	1	"VSMC"	"Cnn2"
0.00113820900180294	0.383696253457138	0.258	0.174	1	"VSMC"	"Pdlim2"
0.00115112269599135	0.480067127327501	0.363	0.294	1	"VSMC"	"Smim12"
0.00126667070934105	0.413023529583497	0.226	0.147	1	"VSMC"	"Kank2"
0.0017985155376015	0.336523250683611	0.629	0.619	1	"VSMC"	"Csrp2"
0.00180358627168423	0.404835492370749	0.347	0.276	1	"VSMC"	"Arl2"
0.00197657680468856	0.413545940868871	0.266	0.189	1	"VSMC"	"Lama5"
0.0019911152207032	0.271191750434845	0.202	0.122	1	"VSMC"	"Twsg1"
0.00209069334537277	0.349477201877765	0.298	0.214	1	"VSMC"	"Mphosph6"
0.0022281739469884	0.343079836142659	0.411	0.337	1	"VSMC"	"Ctss"
0.00225968567691479	0.397642142170716	0.234	0.156	1	"VSMC"	"Unc45a"
0.0024707165164971	0.294419901206574	0.25	0.164	1	"VSMC"	"Pdlim1"
0.00257628631648796	0.375615737638043	0.306	0.232	1	"VSMC"	"Vamp2"
0.0028841875494211	0.346663372875412	0.605	0.635	1	"VSMC"	"Pebp1"
0.0033064927805268	0.337458254338212	0.25	0.174	1	"VSMC"	"C2cd2"
0.00333996140250117	0.416616055341293	0.29	0.219	1	"VSMC"	"Tnfaip8"
0.00338162090611658	0.424684706411257	0.427	0.401	1	"VSMC"	"Aco2"
0.00370048501690164	0.462067860494056	0.395	0.345	1	"VSMC"	"Pdlim7"
0.00377938154740714	0.455339974005485	0.363	0.308	1	"VSMC"	"Tob2"
0.00388461476158552	0.335855363067196	0.629	0.672	1	"VSMC"	"Ndufb8"
0.00436371266481884	0.343448890527113	0.29	0.206	1	"VSMC"	"Dbp"
0.00496800738149297	0.681527206905909	0.395	0.355	1	"VSMC"	"Gadd45b"
0.00506549838853523	0.327837022203609	0.46	0.406	1	"VSMC"	"Nfia"
0.00551844300423168	0.287995816860765	0.637	0.706	1	"VSMC"	"Actn4"
0.00622659118416409	0.399488291935347	0.25	0.183	1	"VSMC"	"Stk24"
0.00632601011068267	0.412911263170283	0.21	0.14	1	"VSMC"	"Ecm2"
0.00738433585897788	0.360952558945955	0.403	0.363	1	"VSMC"	"Mrpl18"
0.00747500786655061	0.411379004858445	0.339	0.286	1	"VSMC"	"Camta1"
0.00761360417925621	0.274721818777288	0.573	0.585	1	"VSMC"	"Eif5b"
0.00802777759344323	0.282523848811595	0.685	0.732	1	"VSMC"	"Atp6v1f"
0.00860161296794687	0.484569737492784	0.266	0.205	1	"VSMC"	"Tbc1d1"
0.00884889286861265	0.254264722474132	0.661	0.737	1	"VSMC"	"Capzb"
0	3.78833706453283	0.869	0.038	0	"Fibroblast"	"Dcn"
0	3.73116946515542	0.865	0.01	0	"Fibroblast"	"Col1a1"
0	3.60079073763016	0.907	0.053	0	"Fibroblast"	"Col1a2"
0	3.42375121241762	0.86	0.031	0	"Fibroblast"	"Col3a1"
0	3.22250931457687	0.814	0.06	0	"Fibroblast"	"Gsn"
0	2.94774850418002	0.578	0.006	0	"Fibroblast"	"Sfrp4"
0	2.81502409625098	0.554	0.012	0	"Fibroblast"	"Igfbp5"
0	2.74026044091543	0.953	0.249	0	"Fibroblast"	"Lgals1"
0	2.70792018618571	0.936	0.219	0	"Fibroblast"	"S100a6"
0	2.62543225585759	0.894	0.11	0	"Fibroblast"	"Bgn"
0	2.55463056267225	0.679	0.063	0	"Fibroblast"	"Igfbp6"
0	2.54265899101035	0.818	0.159	0	"Fibroblast"	"Timp1"
0	2.51957623717445	0.355	0.004	0	"Fibroblast"	"Prg4"
0	2.35398526511215	0.669	0.003	0	"Fibroblast"	"Mfap5"
0	2.28664618556333	0.375	0.013	0	"Fibroblast"	"Gpx3"
0	2.28020310257086	0.906	0.078	0	"Fibroblast"	"Fstl1"
0	2.22154951566419	0.279	0.007	0	"Fibroblast"	"Pi16"
0	2.15715598050482	0.804	0.007	0	"Fibroblast"	"Serpinf1"
0	2.09644042917451	0.793	0.239	0	"Fibroblast"	"Mgp"
0	2.09173038811108	0.331	0.002	0	"Fibroblast"	"H19"
0	2.07701469620816	0.865	0.058	0	"Fibroblast"	"Pcolce"
0	2.02443071085101	0.991	0.308	0	"Fibroblast"	"Cd63"
0	1.98784128844345	0.844	0.077	0	"Fibroblast"	"Nupr1"
0	1.95884471780605	0.621	0.032	0	"Fibroblast"	"Lbp"
0	1.91969152179989	0.679	0.024	0	"Fibroblast"	"Col8a1"
0	1.90358755125401	0.78	0.046	0	"Fibroblast"	"Serping1"
0	1.86879198546652	0.442	0.05	0	"Fibroblast"	"Ccl7"
0	1.83906930040849	0.587	0.108	0	"Fibroblast"	"Meg3"
0	1.83407128143326	0.801	0.085	0	"Fibroblast"	"Timp2"
0	1.79102591233476	0.585	0.016	0	"Fibroblast"	"Smoc2"
0	1.76885294296516	0.749	0.064	0	"Fibroblast"	"Anxa1"
0	1.741765645186	0.466	0.006	0	"Fibroblast"	"Lum"
0	1.68374651045932	0.754	0.016	0	"Fibroblast"	"Col5a2"
0	1.6326184680767	0.893	0.162	0	"Fibroblast"	"Emp3"
0	1.61984810380272	0.795	0.169	0	"Fibroblast"	"Nbl1"
0	1.61482827401017	0.699	0.003	0	"Fibroblast"	"Col6a1"
0	1.56603871326189	0.692	0.011	0	"Fibroblast"	"Pdpn"
0	1.55475804361613	0.762	0.029	0	"Fibroblast"	"Aebp1"
0	1.54394399888389	0.662	0.007	0	"Fibroblast"	"Fbn1"
0	1.5432386135579	0.775	0.117	0	"Fibroblast"	"Rcn3"
0	1.53050813685823	0.587	0.02	0	"Fibroblast"	"Fbln1"
0	1.52329252522232	0.681	0.018	0	"Fibroblast"	"Col6a2"
0	1.51915698747159	0.639	0.028	0	"Fibroblast"	"Htra3"
0	1.50545283864533	0.402	0.023	0	"Fibroblast"	"Mdk"
0	1.48657565080865	0.621	0.003	0	"Fibroblast"	"Col12a1"
0	1.48263061746875	0.287	0.001	0	"Fibroblast"	"Krtdap"
0	1.4707668578432	0.626	0.006	0	"Fibroblast"	"Lox"
0	1.44708079825327	0.275	0.006	0	"Fibroblast"	"Dmkn"
0	1.40548319720569	0.564	0.004	0	"Fibroblast"	"Gas1"
0	1.3743349549463	0.332	0.003	0	"Fibroblast"	"Ccn5"
0	1.36189462671218	0.673	0.072	0	"Fibroblast"	"Sdc4"
0	1.35591872309688	0.348	0.003	0	"Fibroblast"	"Crabp2"
0	1.34370923052924	0.425	0.053	0	"Fibroblast"	"Ecrg4"
0	1.34031193048619	0.498	0.012	0	"Fibroblast"	"Igf1"
0	1.29889395784201	0.678	0.004	0	"Fibroblast"	"Loxl1"
0	1.27674646740805	0.324	0.001	0	"Fibroblast"	"Mfap4"
0	1.26613776629973	0.602	0.006	0	"Fibroblast"	"Islr"
0	1.26010427686696	0.761	0.089	0	"Fibroblast"	"Lrp1"
0	1.24960249015995	0.799	0.072	0	"Fibroblast"	"Gpx8"
0	1.24823025098878	0.392	0.009	0	"Fibroblast"	"Thy1"
0	1.23322050618547	0.209	0.003	0	"Fibroblast"	"Clec3b"
0	1.22514540499498	0.6	0.037	0	"Fibroblast"	"Tgfbi"
0	1.20013689520649	0.639	0.058	0	"Fibroblast"	"Olfml3"
0	1.19752031559306	0.415	0.028	0	"Fibroblast"	"Mfap2"
0	1.19380172593591	0.607	0.006	0	"Fibroblast"	"Cyp1b1"
0	1.14483213265322	0.556	0.018	0	"Fibroblast"	"Lsp1"
0	1.14255757187136	0.499	0.002	0	"Fibroblast"	"Col6a3"
0	1.14243999927203	0.416	0.024	0	"Fibroblast"	"Ogn"
0	1.11920826865689	0.208	0.008	0	"Fibroblast"	"Tnc"
0	1.09607218282285	0.624	0.072	0	"Fibroblast"	"Phlda3"
0	1.08781522445736	0.512	0.026	0	"Fibroblast"	"Fbln2"
0	1.08555889045204	0.451	0.045	0	"Fibroblast"	"Gm12840"
0	1.06091297779061	0.487	0.03	0	"Fibroblast"	"Fhl1"
0	1.05521068507634	0.301	0.009	0	"Fibroblast"	"Postn"
0	1.05429323370627	0.538	0.026	0	"Fibroblast"	"Mmp14"
0	1.0328549287147	0.578	0.011	0	"Fibroblast"	"Ctsk"
0	1.0245535011104	0.526	0.002	0	"Fibroblast"	"Col5a1"
0	1.02268932860175	0.714	0.119	0	"Fibroblast"	"Cd302"
0	1.0060657810076	0.481	0.015	0	"Fibroblast"	"Thbs2"
0	0.992995584800418	0.44	0.034	0	"Fibroblast"	"Il33"
0	0.980125674951575	0.604	0.011	0	"Fibroblast"	"Dpysl3"
0	0.978504327672811	0.431	0.036	0	"Fibroblast"	"Gpc3"
0	0.97841363061337	0.642	0.091	0	"Fibroblast"	"Plod2"
0	0.970681587294309	0.675	0.099	0	"Fibroblast"	"Snhg18"
0	0.967859123297063	0.659	0.031	0	"Fibroblast"	"Prrx1"
0	0.958030288442647	0.513	0.002	0	"Fibroblast"	"Mmp2"
0	0.942545638977825	0.555	0.014	0	"Fibroblast"	"Ccdc80"
0	0.922691060609173	0.244	0.013	0	"Fibroblast"	"Igf2"
0	0.909224085431305	0.509	0.027	0	"Fibroblast"	"Cdh11"
0	0.89018549812886	0.631	0.104	0	"Fibroblast"	"Mxra8"
0	0.887886620742882	0.341	0.002	0	"Fibroblast"	"Scara5"
0	0.886406900996822	0.671	0.114	0	"Fibroblast"	"Fgfr1"
0	0.876621189356701	0.629	0.092	0	"Fibroblast"	"Rcn1"
0	0.872793274659133	0.513	0.01	0	"Fibroblast"	"Pdgfra"
0	0.871382565470807	0.755	0.199	0	"Fibroblast"	"Oat"
0	0.865492168433936	0.418	0.032	0	"Fibroblast"	"Fibin"
0	0.862119595954414	0.449	0.042	0	"Fibroblast"	"Adamts5"
0	0.857646664693541	0.313	0.013	0	"Fibroblast"	"Plac8"
0	0.853965633891371	0.504	0.012	0	"Fibroblast"	"Dclk1"
0	0.844694940798854	0.414	0.021	0	"Fibroblast"	"Col14a1"
0	0.841508185405933	0.679	0.118	0	"Fibroblast"	"Txndc5"
0	0.841395873430037	0.604	0.067	0	"Fibroblast"	"Fkbp10"
0	0.839557257462279	0.588	0.031	0	"Fibroblast"	"Bicc1"
0	0.835742144333974	0.545	0.023	0	"Fibroblast"	"Fhl2"
0	0.833495143156479	0.492	0.052	0	"Fibroblast"	"Cygb"
0	0.830391056758656	0.396	0.01	0	"Fibroblast"	"Emb"
0	0.810625518606472	0.716	0.125	0	"Fibroblast"	"Lhfp"
0	0.805033468037995	0.441	0.013	0	"Fibroblast"	"Vcan"
0	0.789099572505553	0.547	0.054	0	"Fibroblast"	"Kdelr3"
0	0.788103465992468	0.6	0.085	0	"Fibroblast"	"Axl"
0	0.777910596308213	0.358	0.026	0	"Fibroblast"	"Prelp"
0	0.767620811671591	0.419	0.004	0	"Fibroblast"	"Medag"
0	0.762194098793655	0.376	0.024	0	"Fibroblast"	"Sbsn"
0	0.76002880981679	0.565	0.058	0	"Fibroblast"	"Bmp1"
0	0.748845483845703	0.384	0.002	0	"Fibroblast"	"Efemp1"
0	0.747905322878573	0.647	0.082	0	"Fibroblast"	"Zic1"
