""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Gngt21"	6.72031211264182e-180	0.306794758247093	0.902	0.596	2.22959794961118e-175	"Inflammatory Mac"	"Gngt2"
"Ppcdc"	1.0640723509328e-179	0.321633907157693	0.386	0.175	3.53027283868974e-175	"Inflammatory Mac"	"Ppcdc"
"H2-K1"	5.06760426416963e-179	0.316017008909153	0.945	0.825	1.68127906672356e-174	"Inflammatory Mac"	"H2-K1"
"Vkorc1"	6.62062833569235e-179	0.325558093743341	0.466	0.241	2.19652586293265e-174	"Inflammatory Mac"	"Vkorc1"
"Ndufa6"	1.97908531929261e-178	0.323290146774549	0.884	0.704	6.56601136381709e-174	"Inflammatory Mac"	"Ndufa6"
"Tgfbr1"	7.39382716956321e-177	0.373070637653992	0.544	0.303	2.45305004004599e-172	"Inflammatory Mac"	"Tgfbr1"
"Adgre1"	4.18618193251506e-176	0.365932133737991	0.662	0.411	1.38884957975052e-171	"Inflammatory Mac"	"Adgre1"
"Ergic3"	9.05853615829175e-176	0.342041723849458	0.705	0.462	3.00535054123645e-171	"Inflammatory Mac"	"Ergic3"
"Tmem176b"	1.77155023603354e-172	0.491534352997947	0.421	0.196	5.87747221808847e-168	"Inflammatory Mac"	"Tmem176b"
"Hpse"	1.93237193929874e-171	0.319800664688027	0.369	0.163	6.41103038301144e-167	"Inflammatory Mac"	"Hpse"
"Rpl22"	4.76301135600173e-170	0.264572687336436	0.987	0.879	1.58022427758069e-165	"Inflammatory Mac"	"Rpl22"
"Cdo1"	4.39856326354423e-169	0.421029061458116	0.253	0.083	1.45931133394607e-164	"Inflammatory Mac"	"Cdo1"
"Dhrs3"	4.86430862132453e-168	0.332633087600299	0.766	0.512	1.61383167129684e-163	"Inflammatory Mac"	"Dhrs3"
"Sat1"	5.12396848344036e-168	0.260628754332036	0.984	0.915	1.69997902375101e-163	"Inflammatory Mac"	"Sat1"
"Naglu"	3.33821610508056e-167	0.339948549017879	0.479	0.255	1.10751995718258e-162	"Inflammatory Mac"	"Naglu"
"Fbxw4"	3.53312892435937e-167	0.279083428749535	0.32	0.131	1.17218618323471e-162	"Inflammatory Mac"	"Fbxw4"
"Csf1r"	3.27986400426395e-166	0.380436212542922	0.778	0.555	1.08816048069465e-161	"Inflammatory Mac"	"Csf1r"
"Kdelr1"	1.12547052684706e-164	0.330874252908977	0.651	0.428	3.73397356692048e-160	"Inflammatory Mac"	"Kdelr1"
"Glipr1"	5.67490538587941e-164	0.353721427010645	0.564	0.331	1.88276335987321e-159	"Inflammatory Mac"	"Glipr1"
"Cd48"	8.86535376075751e-164	0.343292188863761	0.803	0.561	2.94125841720652e-159	"Inflammatory Mac"	"Cd48"
"Nsa2"	6.23616693727861e-163	0.33166284382321	0.805	0.596	2.06897310478092e-158	"Inflammatory Mac"	"Nsa2"
"Fosb"	1.67455173384424e-162	0.364484863690263	0.553	0.316	5.55566028737504e-158	"Inflammatory Mac"	"Fosb"
"Cd37"	2.6692328450559e-162	0.320961371207239	0.676	0.446	8.85571381004197e-158	"Inflammatory Mac"	"Cd37"
"Asah1"	1.09996988825622e-158	0.315625367664002	0.869	0.658	3.64937009826766e-154	"Inflammatory Mac"	"Asah1"
"Eif3e"	2.47608481449241e-158	0.303828217632008	0.83	0.617	8.21490658904145e-154	"Inflammatory Mac"	"Eif3e"
"Oxa1l"	4.72220898601003e-158	0.289889265832326	0.41	0.201	1.56668727528855e-153	"Inflammatory Mac"	"Oxa1l"
"Psap1"	3.60831841537405e-157	0.318896418239726	0.998	0.938	1.19713180066865e-152	"Inflammatory Mac"	"Psap"
"Atf3"	6.60712411313995e-156	0.42449249792462	0.789	0.577	2.19204556701644e-151	"Inflammatory Mac"	"Atf3"
"Glb1"	1.39385988207867e-155	0.30074749222959	0.436	0.226	4.62440893077239e-151	"Inflammatory Mac"	"Glb1"
"Irf8"	1.14237869339525e-154	0.297804532902599	0.75	0.509	3.79006979107741e-150	"Inflammatory Mac"	"Irf8"
"Rack1"	4.13428731179286e-152	0.262986516496464	0.975	0.844	1.37163250143352e-147	"Inflammatory Mac"	"Rack1"
"Maf"	3.39164814541543e-150	0.274174000976446	0.512	0.282	1.12524710520448e-145	"Inflammatory Mac"	"Maf"
"Ntpcr"	8.23435643091289e-148	0.351933135104836	0.503	0.293	2.73191243308397e-143	"Inflammatory Mac"	"Ntpcr"
"Cebpzos"	1.67253125300904e-147	0.322429114934487	0.536	0.318	5.54895693810809e-143	"Inflammatory Mac"	"Cebpzos"
"Fyb"	5.2571268759232e-146	0.328752891440149	0.721	0.504	1.74415698362504e-141	"Inflammatory Mac"	"Fyb"
"Lpcat21"	9.20287030906465e-146	0.314665794141157	0.474	0.254	3.05323628243838e-141	"Inflammatory Mac"	"Lpcat2"
"Gsto1"	1.75123817393407e-143	0.323355369400405	0.678	0.453	5.81008288966105e-139	"Inflammatory Mac"	"Gsto1"
"Eif3k"	9.89657517135165e-143	0.267580680448409	0.924	0.788	3.28338674459934e-138	"Inflammatory Mac"	"Eif3k"
"Pou2f2"	4.08636578529894e-139	0.262011039855735	0.376	0.182	1.35573357658863e-134	"Inflammatory Mac"	"Pou2f2"
"Gm2000"	6.50046372815115e-138	0.304847208753416	0.739	0.507	2.15665885108871e-133	"Inflammatory Mac"	"Gm2000"
"Laptm4a"	1.92065989845615e-137	0.289709816831817	0.878	0.704	6.37217334510795e-133	"Inflammatory Mac"	"Laptm4a"
"Ahnak2"	1.64342748620227e-136	0.310886929030918	0.367	0.179	5.45239937097327e-132	"Inflammatory Mac"	"Ahnak2"
"Tspan41"	9.14513953115426e-135	0.293696271046517	0.54	0.321	3.03408294225105e-130	"Inflammatory Mac"	"Tspan4"
"Gltp"	1.16215412452936e-132	0.287408580182442	0.806	0.602	3.85567873895105e-128	"Inflammatory Mac"	"Gltp"
"Lair1"	5.44920444893832e-131	0.285805464406975	0.558	0.343	1.80788256002427e-126	"Inflammatory Mac"	"Lair1"
"Sptssa1"	6.71440676749487e-129	0.294571955738383	0.829	0.588	2.22763873325177e-124	"Inflammatory Mac"	"Sptssa"
"Rgs21"	6.69350404886305e-128	0.376840213666046	0.779	0.582	2.2207038382913e-123	"Inflammatory Mac"	"Rgs2"
"Klc4"	2.39176590262281e-127	0.252577133355027	0.348	0.173	7.93516173513168e-123	"Inflammatory Mac"	"Klc4"
"Gpr34"	1.43430951755466e-126	0.274663796640656	0.2	0.066	4.7586086863911e-122	"Inflammatory Mac"	"Gpr34"
"Smpdl3a"	5.43163337112244e-126	0.32967335591452	0.793	0.606	1.80205300353729e-121	"Inflammatory Mac"	"Smpdl3a"
"Lamp11"	8.34709371438091e-126	0.385871691144195	0.953	0.791	2.76931528162015e-121	"Inflammatory Mac"	"Lamp1"
"Pla2g15"	5.56180702819496e-118	0.254303452659758	0.381	0.203	1.84524071774424e-113	"Inflammatory Mac"	"Pla2g15"
"Eif3m"	2.76221850818772e-117	0.275457728019512	0.704	0.513	9.16421234461438e-113	"Inflammatory Mac"	"Eif3m"
"Rnaset2a"	3.90928379315174e-117	0.277459141206557	0.628	0.424	1.29698308405395e-112	"Inflammatory Mac"	"Rnaset2a"
"Echs1"	1.09376964011874e-112	0.270101140666169	0.585	0.388	3.62879953502196e-108	"Inflammatory Mac"	"Echs1"
"Paox"	2.61610211447244e-112	0.258109241489225	0.389	0.215	8.67944198518522e-108	"Inflammatory Mac"	"Paox"
"Hacd4"	7.11627719489695e-110	0.267414795896187	0.576	0.38	2.36096728495096e-105	"Inflammatory Mac"	"Hacd4"
"Tmem176a"	4.13348808290033e-109	0.356978051957289	0.32	0.154	1.37136734126384e-104	"Inflammatory Mac"	"Tmem176a"
"Bhlhe41"	1.88084229461259e-108	0.303763220980117	0.348	0.182	6.24007048083618e-104	"Inflammatory Mac"	"Bhlhe41"
"Aldh2"	2.02275728083736e-108	0.253341473473698	0.767	0.552	6.71090183063412e-104	"Inflammatory Mac"	"Aldh2"
"Eif3f"	4.08728982158896e-108	0.410075924112974	0.784	0.623	1.35604014410857e-103	"Inflammatory Mac"	"Eif3f"
"Abi3"	1.52812780878788e-106	0.269198392436021	0.478	0.296	5.06986963121556e-102	"Inflammatory Mac"	"Abi3"
"Itm2c"	1.62875138038434e-105	0.268154834093828	0.723	0.526	5.40370845470112e-101	"Inflammatory Mac"	"Itm2c"
"Atraid"	1.65487545437622e-105	0.254615951658649	0.57	0.383	5.490380294984e-101	"Inflammatory Mac"	"Atraid"
"Gns"	2.06697806681599e-102	0.268246420772589	0.632	0.436	6.85761313227542e-98	"Inflammatory Mac"	"Gns"
"Pmepa1"	4.24342378607736e-102	0.293774617700875	0.416	0.243	1.40784070950689e-97	"Inflammatory Mac"	"Pmepa1"
"Tnfaip8l2"	1.32871061325957e-100	0.261220662096719	0.599	0.419	4.40826320161127e-96	"Inflammatory Mac"	"Tnfaip8l2"
"Gpr65"	7.66273501893428e-100	0.30594105659169	0.375	0.213	2.54226559723183e-95	"Inflammatory Mac"	"Gpr65"
"Ccl31"	9.74259049210315e-100	0.379830861075231	0.742	0.575	3.23229924756506e-95	"Inflammatory Mac"	"Ccl3"
"Cebpa"	9.51303342133142e-90	0.295769321422711	0.494	0.324	3.15613909819513e-85	"Inflammatory Mac"	"Cebpa"
"Nucb1"	5.34112344113591e-88	0.250107274083387	0.564	0.394	1.77202452406566e-83	"Inflammatory Mac"	"Nucb1"
"Hes11"	3.09746307204846e-57	0.343417355114109	0.319	0.194	1.02764532341352e-52	"Inflammatory Mac"	"Hes1"
"Rps12-ps3"	5.73932888621236e-51	0.289774462652439	0.537	0.409	1.90413714457867e-46	"Inflammatory Mac"	"Rps12-ps3"
"Jun"	3.40271358132107e-40	0.293510905564997	0.731	0.64	1.12891828487489e-35	"Inflammatory Mac"	"Jun"
"Zfas1"	5.03661236737644e-33	0.262727142009428	0.308	0.223	1.67099688512448e-28	"Inflammatory Mac"	"Zfas1"
"Klf21"	9.16041303444089e-08	0.30221957767999	0.437	0.402	0.00303915023243645	"Inflammatory Mac"	"Klf2"
"Mrc1"	0	2.12874060070791	0.852	0.061	0	"Border-Associated Mac"	"Mrc1"
"Cbr2"	0	1.62779255657102	0.736	0.095	0	"Border-Associated Mac"	"Cbr2"
"Cd163"	0	1.41385603211377	0.547	0.008	0	"Border-Associated Mac"	"Cd163"
"Lyve1"	0	1.34019595029339	0.399	0.002	0	"Border-Associated Mac"	"Lyve1"
"Igfbp4"	0	1.07857269569276	0.561	0.052	0	"Border-Associated Mac"	"Igfbp4"
"Mgl2"	0	1.0022344007446	0.329	0.018	0	"Border-Associated Mac"	"Mgl2"
"C4b"	0	0.905731721291481	0.34	0.018	0	"Border-Associated Mac"	"C4b"
"Sult1a1"	0	0.567084493843295	0.307	0.015	0	"Border-Associated Mac"	"Sult1a1"
"Tslp"	1.65150936888567e-299	0.353646485123117	0.148	0.002	5.47921263315199e-295	"Border-Associated Mac"	"Tslp"
"G530011O06Rik"	1.64055564992896e-294	0.427978930553794	0.143	0.002	5.44287147976932e-290	"Border-Associated Mac"	"G530011O06Rik"
"Bmp2"	2.03228139288629e-293	0.47547987010903	0.162	0.003	6.74249997717886e-289	"Border-Associated Mac"	"Bmp2"
"Fcgrt"	1.70546889980128e-288	1.56399506500671	0.798	0.16	5.65823416887072e-284	"Border-Associated Mac"	"Fcgrt"
"Cp"	1.75322656250799e-276	0.415674375477011	0.24	0.01	5.81667976643277e-272	"Border-Associated Mac"	"Cp"
"Vcam1"	6.09083216110766e-267	1.17954381301719	0.296	0.018	2.02075538609069e-262	"Border-Associated Mac"	"Vcam1"
"Slco2b1"	2.09711346645789e-250	0.667741052313686	0.445	0.047	6.95759334766733e-246	"Border-Associated Mac"	"Slco2b1"
"Colec12"	7.78203762734116e-248	0.459188988426277	0.28	0.017	2.58184662362298e-243	"Border-Associated Mac"	"Colec12"
"Smagp"	1.96551212861282e-246	0.755035366081159	0.431	0.044	6.52097958909877e-242	"Border-Associated Mac"	"Smagp"
"Folr2"	4.12110202137432e-236	1.44839404038495	0.679	0.134	1.36725801763136e-231	"Border-Associated Mac"	"Folr2"
"Lilra5"	1.43761905338074e-235	0.387338250149539	0.186	0.007	4.76958873340127e-231	"Border-Associated Mac"	"Lilra5"
"Cfh"	9.0687686371845e-233	1.1255531220914	0.644	0.116	3.0087453707587e-228	"Border-Associated Mac"	"Cfh"
"Timd4"	6.66702915892706e-231	0.315763085844965	0.167	0.005	2.21192026405723e-226	"Border-Associated Mac"	"Timd4"
"Pmp22"	1.03625507554106e-225	1.17463532181808	0.712	0.151	3.43798346412256e-221	"Border-Associated Mac"	"Pmp22"
"Hpgd"	1.07279560142009e-206	1.06867653919021	0.431	0.054	3.55921396683142e-202	"Border-Associated Mac"	"Hpgd"
"Pf41"	1.26511591275508e-204	1.96831100535537	0.995	0.429	4.19727506374754e-200	"Border-Associated Mac"	"Pf4"
"Fcna"	2.71496599108891e-186	0.844737182776399	0.253	0.019	9.00744266863566e-182	"Border-Associated Mac"	"Fcna"
"Smim1"	7.63028381615402e-173	0.299446204347737	0.189	0.011	2.53149926168542e-168	"Border-Associated Mac"	"Smim1"
"Maf1"	3.40359200099713e-166	1.39185182647164	0.838	0.315	1.12920971817082e-161	"Border-Associated Mac"	"Maf"
"Fxyd2"	5.44385299389134e-164	0.587312307786976	0.159	0.008	1.80610710778333e-159	"Border-Associated Mac"	"Fxyd2"
"Clec4a11"	1.54101952071142e-163	0.752323763774295	0.488	0.083	5.11264046386427e-159	"Border-Associated Mac"	"Clec4a1"
"P2rx7"	7.62772405611404e-159	0.917892061546832	0.469	0.084	2.53065001009696e-154	"Border-Associated Mac"	"P2rx7"
"C1qa1"	3.6541435583955e-157	1.28429133910747	0.995	0.669	1.21233520836887e-152	"Border-Associated Mac"	"C1qa"
"Lifr"	7.95229565457499e-156	0.394877415760555	0.27	0.026	2.63833312931834e-151	"Border-Associated Mac"	"Lifr"
"Gas6"	8.7645979570948e-139	1.14765175866232	0.698	0.23	2.90783066422534e-134	"Border-Associated Mac"	"Gas6"
"Serinc31"	2.54860456024949e-135	1.24657238633297	0.925	0.579	8.45550534953973e-131	"Border-Associated Mac"	"Serinc3"
"Ccl12"	4.89452379482024e-133	2.35142911996037	0.69	0.237	1.62385615940751e-128	"Border-Associated Mac"	"Ccl12"
"Ccl8"	5.40345608750702e-127	1.01302289564708	0.167	0.012	1.7927046261522e-122	"Border-Associated Mac"	"Ccl8"
"Cpne8"	5.24087492997271e-126	0.276306116444732	0.199	0.018	1.73876507551705e-121	"Border-Associated Mac"	"Cpne8"
"Stab1"	3.55346167395077e-123	1.13190437944733	0.844	0.435	1.17893197956665e-118	"Border-Associated Mac"	"Stab1"
"C1qc2"	5.39193725612116e-123	1.00207462100969	0.995	0.679	1.78888302346332e-118	"Border-Associated Mac"	"C1qc"
"Dab21"	3.16497412941724e-121	1.28783337397298	0.911	0.54	1.05004346691676e-116	"Border-Associated Mac"	"Dab2"
"Ms4a6b1"	3.55504066855836e-119	0.972295890039057	0.852	0.403	1.17945584260761e-114	"Border-Associated Mac"	"Ms4a6b"
"Marcksl11"	9.88603376519641e-119	1.04305677710065	0.787	0.292	3.27988942227921e-114	"Border-Associated Mac"	"Marcksl1"
"Abca9"	2.17004853743192e-118	0.277563316682069	0.156	0.011	7.19957003263786e-114	"Border-Associated Mac"	"Abca9"
"Cd81"	2.7189081241546e-117	1.11715556594609	0.857	0.427	9.0205214835077e-113	"Border-Associated Mac"	"Cd81"
"Grap"	1.15388365594094e-116	0.410211280630849	0.272	0.036	3.82823980531525e-112	"Border-Associated Mac"	"Grap"
"Csf1r1"	3.34661962733274e-115	1.11683827173244	0.927	0.591	1.11030799376018e-110	"Border-Associated Mac"	"Csf1r"
"Itsn1"	8.98090732206804e-114	0.516332371296335	0.385	0.074	2.97959562224251e-109	"Border-Associated Mac"	"Itsn1"
"Ccl241"	3.02909962744783e-111	0.778915575097744	0.377	0.067	1.00496438339837e-106	"Border-Associated Mac"	"Ccl24"
"Clec10a"	7.14516943784248e-111	0.742934963241734	0.313	0.049	2.370552864393e-106	"Border-Associated Mac"	"Clec10a"
"Ltc4s"	8.45273225074824e-111	1.36700591905834	0.631	0.227	2.80436297883074e-106	"Border-Associated Mac"	"Ltc4s"
"Glul"	1.05106302661347e-108	1.05160267248338	0.852	0.448	3.48711180339549e-104	"Border-Associated Mac"	"Glul"
"Pltp"	1.45149031347689e-108	1.13101225076773	0.606	0.195	4.81560941302228e-104	"Border-Associated Mac"	"Pltp"
"Stard8"	3.44691061158633e-106	0.536407906733655	0.345	0.064	1.143581533606e-101	"Border-Associated Mac"	"Stard8"
"Tmem176b1"	6.54111756842612e-103	1.05333263369442	0.658	0.23	2.17014657567673e-98	"Border-Associated Mac"	"Tmem176b"
"Rcn3"	1.19895072462496e-102	0.490948175111951	0.186	0.019	3.97775881908824e-98	"Border-Associated Mac"	"Rcn3"
"Selenop1"	1.45546234571929e-102	1.53564083965072	0.949	0.624	4.82878742439287e-98	"Border-Associated Mac"	"Selenop"
"Sdc41"	3.18696013009588e-101	1.3132417923604	0.765	0.334	1.05733776236191e-96	"Border-Associated Mac"	"Sdc4"
"Xlr"	9.17697474952052e-100	0.430970387766113	0.27	0.04	3.04464491264842e-95	"Border-Associated Mac"	"Xlr"
"F13a12"	6.53928997671823e-95	1.14085697082954	0.865	0.481	2.16954023557581e-90	"Border-Associated Mac"	"F13a1"
"Tmem176a1"	2.94730083029561e-93	0.74098767061994	0.577	0.177	9.77825996467173e-89	"Border-Associated Mac"	"Tmem176a"
"C1qb2"	6.19714879872437e-91	0.817877326353625	0.995	0.722	2.05602805695279e-86	"Border-Associated Mac"	"C1qb"
"Fcrls1"	2.45358138706729e-88	1.11513713948459	0.76	0.374	8.14024696787313e-84	"Border-Associated Mac"	"Fcrls"
"Npl"	1.70719878491835e-86	0.627811686103327	0.442	0.122	5.66397340872361e-82	"Border-Associated Mac"	"Npl"
"Hgsnat"	5.41472090482767e-84	0.650717419468425	0.369	0.088	1.79644195459468e-79	"Border-Associated Mac"	"Hgsnat"
"Nfkbiz1"	1.42043503428464e-82	0.967996829877992	0.639	0.247	4.71257731324616e-78	"Border-Associated Mac"	"Nfkbiz"
"Tcim"	6.72758829340656e-81	0.281733039116058	0.14	0.014	2.23201196810349e-76	"Border-Associated Mac"	"Tcim"
"Ctsc1"	5.51997065018952e-79	0.725123229199268	0.962	0.777	1.83136066261338e-74	"Border-Associated Mac"	"Ctsc"
"Trf1"	6.01396546029925e-79	0.95999754234092	0.889	0.599	1.99525332076348e-74	"Border-Associated Mac"	"Trf"
"Egr11"	8.89370482535601e-79	1.29423855212739	0.601	0.231	2.95066444990836e-74	"Border-Associated Mac"	"Egr1"
"Jun1"	1.15489060071193e-78	1.44288762895688	0.868	0.653	3.83158054598197e-74	"Border-Associated Mac"	"Jun"
"Mt1"	9.39383586987056e-77	1.10741414759548	0.973	0.921	3.11659292654695e-72	"Border-Associated Mac"	"Mt1"
"Ch25h"	1.17389136127208e-76	0.57777587785979	0.221	0.035	3.89461936929239e-72	"Border-Associated Mac"	"Ch25h"
"Ifi27l2a1"	4.3024260432886e-76	1.62851095601167	0.852	0.517	1.42741588838186e-71	"Border-Associated Mac"	"Ifi27l2a"
"Frmd4b"	4.82248719036201e-75	0.542889072029798	0.42	0.123	1.59995657514641e-70	"Border-Associated Mac"	"Frmd4b"
"Ccn1"	1.08495328076319e-74	0.605334507419899	0.253	0.046	3.59954949958804e-70	"Border-Associated Mac"	"Ccn1"
"Adrb21"	2.66154718755322e-74	0.871697841538018	0.482	0.154	8.8302151041453e-70	"Border-Associated Mac"	"Adrb2"
"Mef2c"	7.99994181912577e-74	0.81623884906221	0.601	0.243	2.65414069733136e-69	"Border-Associated Mac"	"Mef2c"
"Slc9a9"	1.26270883268679e-73	0.44518572471394	0.313	0.071	4.18928909420497e-69	"Border-Associated Mac"	"Slc9a9"
"Hspa1a"	2.22305348526209e-73	1.3111349326524	0.704	0.327	7.37542454805403e-69	"Border-Associated Mac"	"Hspa1a"
"Ap2a2"	2.99841561393868e-72	0.651131536854727	0.574	0.228	9.94784348236436e-68	"Border-Associated Mac"	"Ap2a2"
"Klf61"	8.86735590610773e-71	1.03932460655935	0.852	0.624	2.94192266896936e-66	"Border-Associated Mac"	"Klf6"
"Cd361"	1.85997418757217e-70	0.693499106622259	0.571	0.204	6.17083636210817e-66	"Border-Associated Mac"	"Cd36"
"Snx21"	6.8272004438974e-70	0.891927083324732	0.774	0.505	2.26506029127184e-65	"Border-Associated Mac"	"Snx2"
"Ehd4"	1.11708937285418e-69	0.791638124193187	0.679	0.363	3.70616741231832e-65	"Border-Associated Mac"	"Ehd4"
"Ctsf"	1.37213634305191e-66	0.321696352038388	0.205	0.034	4.55233674534332e-62	"Border-Associated Mac"	"Ctsf"
"Klf22"	1.46971694005487e-66	1.30286285205744	0.747	0.401	4.87607989202006e-62	"Border-Associated Mac"	"Klf2"
"Etv1"	2.00214288709329e-65	0.346167867655374	0.243	0.048	6.64250945650941e-61	"Border-Associated Mac"	"Etv1"
"Ccl71"	4.95149433854965e-65	1.33830843153743	0.695	0.34	1.64275727670062e-60	"Border-Associated Mac"	"Ccl7"
"Wwp1"	6.82947298387059e-64	0.711157605502546	0.48	0.182	2.26581425185874e-59	"Border-Associated Mac"	"Wwp1"
"Cd381"	5.35611983888013e-63	0.721608218953935	0.668	0.345	1.77699987894526e-58	"Border-Associated Mac"	"Cd38"
"Hspa1b"	1.25005134131639e-61	1.17590641334282	0.375	0.111	4.14729533508538e-57	"Border-Associated Mac"	"Hspa1b"
"Ctla2b"	1.80501294206112e-61	0.742892007634008	0.353	0.101	5.98849143787619e-57	"Border-Associated Mac"	"Ctla2b"
"Rab11fip5"	3.70792299166967e-61	0.453437137735848	0.323	0.086	1.23017761094625e-56	"Border-Associated Mac"	"Rab11fip5"
"Nrp11"	3.70855246218631e-61	0.726978396236355	0.66	0.338	1.23038645037955e-56	"Border-Associated Mac"	"Nrp1"
"Mt21"	6.56806344129934e-61	1.6099402497741	0.666	0.399	2.17908640791988e-56	"Border-Associated Mac"	"Mt2"
"Dse"	2.19344171345335e-60	0.467063869503412	0.377	0.114	7.27718157272419e-56	"Border-Associated Mac"	"Dse"
"Gas51"	6.92488943600538e-60	0.559522877852095	0.21	0.039	2.2974705681835e-55	"Border-Associated Mac"	"Gas5"
"Cct6a"	1.33002700063791e-59	0.321325732509159	0.151	0.021	4.41263058001638e-55	"Border-Associated Mac"	"Cct6a"
"Tnf1"	1.5692974637797e-59	0.78625797626159	0.526	0.208	5.20645819558191e-55	"Border-Associated Mac"	"Tnf"
"Pros1"	2.13562050980733e-59	0.390639767435871	0.307	0.079	7.08534816538779e-55	"Border-Associated Mac"	"Pros1"
"Blvrb1"	3.08236189524232e-59	0.710175284428508	0.787	0.485	1.02263520598455e-54	"Border-Associated Mac"	"Blvrb"
"Aoah"	2.23936844689843e-58	0.290028082282133	0.251	0.055	7.42955269627492e-54	"Border-Associated Mac"	"Aoah"
"mt-Nd1"	1.81803548489177e-57	0.622544533015148	0.997	0.951	6.03169632822541e-53	"Border-Associated Mac"	"mt-Nd1"
"Rhob"	1.90193736308216e-57	0.887925128720746	0.701	0.395	6.31005758949767e-53	"Border-Associated Mac"	"Rhob"
"Ap1b1"	4.31456906828813e-57	0.52593208013279	0.412	0.144	1.43144457978595e-52	"Border-Associated Mac"	"Ap1b1"
"Serpinb6a1"	4.93362531668277e-57	0.738982586024159	0.62	0.301	1.63682887131584e-52	"Border-Associated Mac"	"Serpinb6a"
"Prune2"	6.40550034346531e-57	0.446230988827118	0.337	0.097	2.12515284895149e-52	"Border-Associated Mac"	"Prune2"
"Gpr341"	1.44181261801372e-56	0.53702146970011	0.318	0.087	4.78350172278413e-52	"Border-Associated Mac"	"Gpr34"
"Sbf2"	1.72101048408689e-56	0.364253769801803	0.283	0.071	5.70979648305506e-52	"Border-Associated Mac"	"Sbf2"
"Cxcl1"	3.40842906023196e-56	1.35251860327242	0.224	0.047	1.13081450931316e-51	"Border-Associated Mac"	"Cxcl1"
"Cltc"	5.10098416006589e-55	0.690544328661362	0.79	0.566	1.69235351478506e-50	"Border-Associated Mac"	"Cltc"
"Gas71"	1.21791354577637e-54	0.39951330294409	0.38	0.114	4.04067177082227e-50	"Border-Associated Mac"	"Gas7"
"Trim47"	1.74223263130537e-54	0.348684420796778	0.248	0.057	5.78020520088181e-50	"Border-Associated Mac"	"Trim47"
"Lacc1"	4.93068217731887e-54	0.485266384447476	0.302	0.083	1.63585242596908e-49	"Border-Associated Mac"	"Lacc1"
"Gja1"	1.17761207441254e-52	0.358690846040228	0.175	0.031	3.90696357927848e-48	"Border-Associated Mac"	"Gja1"
"St3gal61"	1.97083711253187e-52	0.41461438426829	0.334	0.094	6.53864628824699e-48	"Border-Associated Mac"	"St3gal6"
"Lrp6"	2.04764350167691e-50	0.395418394788682	0.31	0.091	6.79346684551348e-46	"Border-Associated Mac"	"Lrp6"
"Hsp90ab1"	6.32371880751433e-50	0.55342932851439	0.962	0.902	2.09802018876903e-45	"Border-Associated Mac"	"Hsp90ab1"
"C5ar12"	6.77414459302187e-50	0.637958985674341	0.884	0.697	2.24745795162686e-45	"Border-Associated Mac"	"C5ar1"
"B3galnt1"	2.51773117310856e-49	0.283602132818885	0.218	0.049	8.35307671302228e-45	"Border-Associated Mac"	"B3galnt1"
"Kctd121"	1.3116317088909e-48	0.78990833862502	0.658	0.372	4.35160052058733e-44	"Border-Associated Mac"	"Kctd12"
"Clec4a21"	2.93432658782099e-48	0.570500183300407	0.642	0.317	9.7352153204137e-44	"Border-Associated Mac"	"Clec4a2"
"Snx6"	1.37052029535961e-47	0.632891702280233	0.642	0.371	4.54697518391459e-43	"Border-Associated Mac"	"Snx6"
"Adgre11"	1.55395777159534e-47	0.636179188665464	0.73	0.453	5.15556569882187e-43	"Border-Associated Mac"	"Adgre1"
"2610507B11Rik"	5.85945688105472e-47	0.355178718214212	0.323	0.102	1.94399200942753e-42	"Border-Associated Mac"	"2610507B11Rik"
"Ednrb"	1.89325971922357e-46	0.554745610200143	0.256	0.069	6.28126777046804e-42	"Border-Associated Mac"	"Ednrb"
"Slc15a2"	3.10608394900727e-46	0.360493637986056	0.162	0.03	1.03050547176214e-41	"Border-Associated Mac"	"Slc15a2"
"Nfkbia1"	9.03928676090158e-46	0.631753485772557	0.9	0.758	2.99896416866432e-41	"Border-Associated Mac"	"Nfkbia"
"Man1a"	1.46283846946018e-45	0.438639955780344	0.415	0.16	4.85325919012803e-41	"Border-Associated Mac"	"Man1a"
"Pxdc1"	2.06994993522641e-45	0.323928205782326	0.229	0.056	6.86747290010065e-41	"Border-Associated Mac"	"Pxdc1"
"Tagap"	2.63718090813116e-45	0.473945834696209	0.299	0.091	8.74937509890675e-41	"Border-Associated Mac"	"Tagap"
"Ptgs1"	3.34009129361631e-45	0.443210267965201	0.364	0.126	1.10814208848308e-40	"Border-Associated Mac"	"Ptgs1"
"Gatm"	9.9583140503698e-45	0.508554926186077	0.539	0.25	3.30386985249119e-40	"Border-Associated Mac"	"Gatm"
"Ccnd1"	1.11955697311066e-44	0.452943139288932	0.323	0.104	3.71435416968923e-40	"Border-Associated Mac"	"Ccnd1"
"Pkp4"	1.58904108193064e-44	0.269034353433724	0.186	0.04	5.27196159752127e-40	"Border-Associated Mac"	"Pkp4"
"Rplp11"	3.03388536228544e-44	0.418535984497372	0.997	0.975	1.00655214664544e-39	"Border-Associated Mac"	"Rplp1"
